Country/Region,Commodity,Season,Area Harvested,Closing Stocks,Crush,Domestic Supply,Domestic Utilization,Exports (ITY),Exports (NMY),Extraction Rate,Feed Use,Food Use,Imports (ITY),Imports (NMY),Industrial Use,Opening Stocks,Other Uses,Per Capita Food Use,Production,Production Paddy,Residual,Seeds,Stocks to Use Ratio,Supply,Total Supply,Total Utilization,Trade,Yield,Next_Year_Production
Argentina,Soybean,2025/26,17.1,7.7,41.75,55.5,48.9,8.0,5.2,0.0,0.0,0.0,7.3,6.3,0.0,7.5,0.0,0.0,48.0,0.0,0.0,0.0,15.746421,0.0,61.8,61.8,0.0,2.807,49.75
Argentina,TOTAL CEREALS,2000/01,0.0,2.325,0.0,40.11272,13.87642,23.865,23.947,0.0,7.047,4.70142,0.0359,0.0357,0.0,1.851,2.128,126.3,38.26172,0.0,0.0,0.0,16.000253251320277,0.0,40.14842,40.14842,0.0,0.0,35.46412
Argentina,TOTAL CEREALS,2001/02,0.0,3.211,0.0,37.78912,14.53102,21.246,20.065,0.0,7.767,4.77502,0.0122,0.0179,0.0,2.325,1.989,126.9,35.46412,0.0,0.0,0.0,24.848056187096343,0.0,37.80702,37.80702,0.0,0.0,31.51384
Argentina,TOTAL CEREALS,2002/03,0.0,4.4525,0.0,34.72484,12.92254,15.7716,17.383,0.0,6.5945,4.87904,0.044,0.0332,0.0,3.211,1.449,128.3,31.51384,0.0,0.0,0.0,35.52482189717309,0.0,34.75804,34.75804,0.0,0.0,34.20124
Argentina,TOTAL CEREALS,2003/04,0.0,5.586,0.0,38.65374,12.53349,17.45455,20.58524,0.0,5.7725,4.97399,0.03962,0.05098,0.0,4.4525,1.787,129.4,34.20124,0.0,0.0,0.0,42.331426423570406,0.0,38.70472,38.70472,0.0,0.0,35.3698
Argentina,TOTAL CEREALS,2004/05,0.0,5.638,0.0,40.9558,13.19587,25.65133,22.15655,0.0,6.599,5.09787,0.03427,0.03462,0.0,5.586,1.499,131.3,35.3698,0.0,0.95,0.0,40.71049121922795,0.0,40.99042,40.99042,0.0,0.0,37.72508
Argentina,TOTAL CEREALS,2005/06,0.0,5.49,0.0,43.36308,13.84901,19.90966,24.06233,0.0,6.726,5.13401,0.0355,0.03827,0.0,5.638,1.989,130.9,37.72508,0.0,0.83,0.0,40.28639295890714,0.0,43.40135,43.40135,0.0,0.0,33.70858
Argentina,TOTAL CEREALS,2006/07,0.0,5.05,0.0,39.19858,13.62743,26.16603,20.55366,0.0,6.494,5.18943,0.03636,0.0325,0.0,5.49,1.944,131.0,33.70858,0.0,0.85,0.0,36.62660948563911,0.0,39.23108,39.23108,0.0,0.0,43.81946
Argentina,TOTAL CEREALS,2007/08,0.0,7.29,0.0,48.86946,13.78779,26.53014,27.82903,0.0,6.22899,5.2108,0.03635,0.03736,0.0,5.05,2.348,130.2,43.81946,0.0,0.88,0.0,56.63732765043659,0.0,48.90681,48.90681,0.0,0.0,36.34562
Argentina,TOTAL CEREALS,2008/09,0.0,3.601,0.0,43.63562,12.87137,22.5783,27.1986,0.0,5.22076,5.31561,0.03353,0.03535,0.0,7.29,2.335,131.5,36.34562,0.0,0.73,0.0,31.805587573121496,0.0,43.67097,43.67097,0.0,0.0,26.09767
Argentina,TOTAL CEREALS,2009/10,0.0,2.009,0.0,29.69867,11.32191,20.58166,16.4013,0.0,4.34922,5.36469,0.03522,0.03353,0.0,3.601,1.608,131.3,26.09767,0.0,0.94,0.0,14.530069070263623,0.0,29.7322,29.7322,0.0,0.0,46.91496
Argentina,TOTAL CEREALS,2010/11,0.0,5.392,0.0,48.92396,13.8265,27.44957,29.73868,0.0,6.5395,4.83401,0.03386,0.03322,0.0,2.009,2.453,117.1,46.91496,0.0,0.93,0.0,37.98930071363803,0.0,48.95719,48.95719,0.0,0.0,48.70922
Argentina,TOTAL CEREALS,2011/12,0.0,4.658,0.0,54.10122,14.19347,34.05896,35.28261,0.0,6.65285,4.91262,0.0293,0.03286,0.0,5.392,2.628,117.7,48.70922,0.0,0.87,0.0,31.685328903645445,0.0,54.13408,54.13408,0.0,0.0,40.38349
Argentina,TOTAL CEREALS,2012/13,0.0,2.562,0.0,45.04149,14.70081,36.59369,27.80797,0.0,6.72652,4.9513,0.02968,0.0293,0.0,4.658,3.023,117.4,40.38349,0.0,1.3,0.0,11.935342309530665,0.0,45.07079,45.07079,0.0,0.0,51.2245
Argentina,TOTAL CEREALS,2013/14,0.0,6.541,0.0,53.7865,21.46566,17.80619,25.84352,0.0,11.60614,5.06652,0.0637,0.06368,0.0,2.562,4.793,119.0,51.2245,0.0,1.26,0.0,26.418270570587797,0.0,53.85018,53.85018,0.0,0.0,55.04847
Argentina,TOTAL CEREALS,2014/15,0.0,11.574,0.0,61.58947,24.75938,26.94608,25.31979,0.0,14.34378,5.1276,0.065,0.0637,0.0,6.541,5.288,119.2,55.04847,0.0,1.48,0.0,44.604989176333845,0.0,61.65317,61.65317,0.0,0.0,54.80701
Argentina,TOTAL CEREALS,2015/16,0.0,7.715,0.0,66.38101,25.94777,31.185175,32.78324,0.0,15.26097,5.1498,0.066426,0.065,0.0,11.574,5.537,118.4,54.80701,0.0,1.74,0.0,27.662822783280124,0.0,66.44601,66.44601,0.0,0.0,66.39628
Argentina,TOTAL CEREALS,2016/17,0.0,7.438,0.0,74.11128,27.889417,38.595174,38.850289,0.0,18.0113,5.246117,0.0672,0.066426,0.0,7.715,4.632,119.5,66.39628,0.0,1.78,0.0,25.714021294376348,0.0,74.177706,74.177706,0.0,0.0,75.7806
Argentina,TOTAL CEREALS,2017/18,0.0,12.31,0.0,83.2186,28.925853,43.077467,42.057047,0.0,18.474953,5.3139,0.071677,0.0743,0.0,7.438,5.137,120.0,75.7806,0.0,1.55,0.0,37.866343803023646,0.0,83.2929,83.2929,0.0,0.0,71.161268
Argentina,TOTAL CEREALS,2018/19,0.0,12.565,0.0,83.471268,32.50908,44.514299,38.464565,0.0,21.166103,5.365977,0.069235,0.067377,0.0,12.31,5.977,120.2,71.161268,0.0,1.84,0.0,40.8573109223477,0.0,83.538645,83.538645,0.0,0.0,83.832109
Argentina,TOTAL CEREALS,2019/20,0.0,12.681,0.0,96.397109,30.75337,55.704382,53.028874,0.0,19.352352,5.417018,0.066246,0.066135,0.0,12.565,5.984,120.4,83.832109,0.0,1.5,0.0,36.4852680480373,0.0,96.463244,96.463244,0.0,0.0,83.949679
Argentina,TOTAL CEREALS,2020/21,0.0,10.979,0.0,96.630679,34.756494,48.284091,50.961928,0.0,23.161397,5.490097,0.060101,0.066743,0.0,12.681,6.105,121.5,83.949679,0.0,1.59,0.0,34.21338827004002,0.0,96.697422,96.697422,0.0,0.0,93.090967
Argentina,TOTAL CEREALS,2021/22,0.0,8.412,0.0,104.069967,32.089777,64.929281,63.629891,0.0,20.6363,5.534477,0.061096,0.061701,0.0,10.979,5.919,122.1,93.090967,0.0,1.78,0.0,24.803981611085245,0.0,104.131668,104.131668,0.0,0.0,80.38545
Argentina,TOTAL CEREALS,2022/23,0.0,12.357,0.0,88.79745,33.91391,36.082048,42.590136,0.0,21.9822,5.52471,0.064369,0.063596,0.0,8.412,6.407,121.7,80.38545,0.0,1.32,0.0,37.76854383695579,0.0,88.861046,88.861046,0.0,0.0,65.571982
Argentina,TOTAL CEREALS,2023/24,0.0,7.858,0.0,77.928982,32.717703,42.511014,37.424048,0.0,21.0304,5.562303,0.077972,0.070769,0.0,12.357,6.125,122.1,65.571982,0.0,1.75,0.0,24.874821843347757,0.0,77.999751,77.999751,0.0,0.0,84.878044
Argentina,TOTAL CEREALS,2024/25,0.0,6.718,0.0,92.736044,31.590176,50.994254,54.498418,0.0,20.184878,5.673298,0.066633,0.07055,0.0,7.858,5.732,124.2,84.878044,0.0,1.86,0.0,20.427858734089423,0.0,92.806594,92.806594,0.0,0.0,90.273883
Argentina,TOTAL CEREALS,2025/26,0.0,11.938,0.0,96.991883,32.886462,52.967,52.232254,0.0,20.928,5.681462,0.063,0.064833,0.0,6.718,6.277,123.9,90.273883,0.0,2.37,0.0,34.92078192246656,0.0,97.056716,97.056716,0.0,0.0,89.01
Argentina,Wheat,2000/01,6.408,1.0,0.0,16.46,4.771,10.698,10.689,0.0,0.141,4.23,0.0,0.0,0.0,0.5,0.4,113.7,15.96,0.0,0.0,0.0,20.46245140167792,0.0,16.46,16.46,0.0,2.491,15.292
Argentina,Wheat,2001/02,6.841,1.9,0.0,16.292,4.887,11.431,9.505,0.0,0.137,4.3,0.0,0.0,0.0,1.0,0.45,114.3,15.292,0.0,0.0,0.0,39.175257731958766,0.0,16.292,16.292,0.0,2.235,12.301
Argentina,Wheat,2002/03,6.05,3.3,0.0,14.201,4.85,3.247,6.054,0.0,0.07,4.38,0.003,0.003,0.0,1.9,0.4,115.2,12.301,0.0,0.0,0.0,69.12442396313364,0.0,14.204,14.204,0.0,2.033,14.563
Argentina,Wheat,2003/04,5.735,4.35,0.0,17.863,4.774,6.865,8.744,0.0,0.044,4.43,0.005,0.005,0.0,3.3,0.3,115.3,14.563,0.0,0.0,0.0,89.96897621509824,0.0,17.868,17.868,0.0,2.539,15.96
Argentina,Wheat,2004/05,6.067,4.6,0.0,20.31,4.835,12.449,10.879,0.0,0.045,4.49,0.004,0.004,0.1,4.35,0.3,115.7,15.96,0.0,0.0,0.5,95.19867549668874,0.0,20.314,20.314,0.0,2.631,12.593
Argentina,Wheat,2005/06,4.976,3.55,0.0,17.193,4.832,7.492,8.816,0.0,0.042,4.54,0.005,0.005,0.0,4.6,0.25,115.8,12.593,0.0,0.0,0.45,72.09585702680748,0.0,17.198,17.198,0.0,2.531,14.548
Argentina,Wheat,2006/07,5.54,3.45,0.0,18.098,4.924,11.298,9.727,0.0,0.034,4.59,0.003,0.003,0.05,3.55,0.3,115.8,14.548,0.0,0.0,0.45,68.06076149141843,0.0,18.101,18.101,0.0,2.626,16.487
Argentina,Wheat,2007/08,5.832,4.25,0.0,19.937,5.069,9.371,10.621,0.0,0.169,4.6,0.003,0.003,0.05,3.45,0.3,115.0,16.487,0.0,0.0,0.45,84.34213137527287,0.0,19.94,19.94,0.0,2.827,8.508
Argentina,Wheat,2008/09,4.335,1.4,0.0,12.758,5.039,8.1,6.322,0.0,0.199,4.69,0.003,0.003,0.05,4.25,0.15,116.0,8.508,0.0,0.0,0.45,27.184466019417474,0.0,12.761,12.761,0.0,1.963,9.016
Argentina,Wheat,2009/10,3.556,1.068,0.0,10.416,5.15,5.229,4.201,0.0,0.2,4.75,0.003,0.003,0.05,1.4,0.2,116.3,9.016,0.0,0.0,0.45,23.396194175267727,0.0,10.419,10.419,0.0,2.535,16.068
Argentina,Wheat,2010/11,4.58,3.2,0.0,17.136,4.564845,7.608629,9.374155,0.0,0.064845,4.2,0.003,0.003,0.05,1.068,0.3,101.7,16.068,0.0,0.0,0.44,71.98551111625008,0.0,17.139,17.139,0.0,3.508,14.683
Argentina,Wheat,2011/12,4.63,0.6,0.0,17.883,4.445339,11.849724,12.840661,0.0,0.095339,4.25,0.003,0.003,0.05,3.2,0.1,101.8,14.683,0.0,0.0,0.44,12.784909034306812,0.0,17.886,17.886,0.0,3.171,8.134
Argentina,Wheat,2012/13,3.16,0.71,0.0,8.734,4.693033,7.258344,3.333967,0.0,0.033033,4.26,0.003,0.003,0.1,0.6,0.4,101.0,8.134,0.0,0.0,0.34,13.180873327537462,0.0,8.737,8.737,0.0,2.574,9.2
Argentina,Wheat,2013/14,3.65,2.6,0.0,9.91,5.386593,1.369489,1.926407,0.0,0.276593,4.35,0.003,0.003,0.1,0.71,0.76,102.2,9.2,0.0,0.0,0.34,46.39933156409113,0.0,9.913,9.913,0.0,2.521,13.93
Argentina,Wheat,2014/15,5.26,5.8,0.0,16.53,5.603529,3.960782,5.129471,0.0,0.453529,4.39,0.003,0.003,0.1,2.6,0.76,102.0,13.93,0.0,0.22,0.34,104.9623673719052,0.0,16.533,16.533,0.0,2.648,11.3
Argentina,Wheat,2015/16,4.38,2.105,0.0,17.1,5.52579,8.595559,9.47221,0.0,0.23579,4.39,0.003,0.003,0.05,5.8,0.9,101.0,11.3,0.0,0.24,0.44,38.74555691538247,0.0,17.103,17.103,0.0,2.58,18.4
Argentina,Wheat,2016/17,6.36,1.3,0.0,20.505,5.432881,12.222062,13.775119,0.0,0.262881,4.47,0.003,0.003,0.05,2.105,0.7,101.8,18.4,0.0,0.2,0.44,22.9615082107704,0.0,20.508,20.508,0.0,2.893,18.5
Argentina,Wheat,2017/18,5.93,1.45,0.0,19.8,5.661649,13.965727,12.691351,0.0,0.431649,4.53,0.003,0.003,0.05,1.3,0.7,102.3,18.5,0.0,0.2,0.44,23.56124094618694,0.0,19.803,19.803,0.0,3.12,19.46
Argentina,Wheat,2018/19,6.29,2.6,0.0,20.91,6.154175,12.650273,12.158825,0.0,0.484175,4.57,0.003,0.003,0.05,1.45,1.1,102.3,19.46,0.0,0.16,0.44,39.40198695127429,0.0,20.913,20.913,0.0,3.094,19.75
Argentina,Wheat,2019/20,6.9,3.0,0.0,22.35,6.598652,13.5938,12.754348,0.0,0.878652,4.62,0.003,0.003,0.05,2.6,1.1,102.7,19.75,0.0,0.19,0.44,46.89991558015196,0.0,22.353,22.353,0.0,2.862,17.6
Argentina,Wheat,2020/21,6.7,2.7,0.0,20.6,6.3966,9.5698,11.5064,0.0,0.6366,4.66,0.003,0.003,0.05,3.0,1.1,103.1,17.6,0.0,0.15,0.44,38.83215878038257,0.0,20.603,20.603,0.0,2.627,22.1
Argentina,Wheat,2021/22,6.75,1.9,0.0,24.8,6.953,17.624145,15.95,0.0,1.253,4.7,0.003,0.003,0.05,2.7,1.0,103.7,22.1,0.0,0.2,0.45,25.323204051712647,0.0,24.803,24.803,0.0,3.274,12.6
Argentina,Wheat,2022/23,5.9,3.6,0.0,14.5,7.503,4.633,3.4,0.0,1.773,4.73,0.003,0.003,0.05,1.9,1.0,104.2,12.6,0.0,0.11,0.4,48.506406887909776,0.0,14.503,14.503,0.0,2.136,15.9
Argentina,Wheat,2023/24,5.9,3.9,0.0,19.5,7.4217,7.222,8.1813,0.0,1.6617,4.76,0.003,0.003,0.05,3.6,1.0,104.5,15.9,0.0,0.14,0.5,56.14742297725309,0.0,19.503,19.503,0.0,2.695,18.5
Argentina,Wheat,2024/25,6.5,2.2,0.0,22.4,6.946,10.352,13.257,0.0,1.146,4.8,0.003,0.003,0.05,3.9,1.0,105.0,18.5,0.0,0.16,0.58,30.972828382373645,0.0,22.403,22.403,0.0,2.846,27.9
Argentina,Wheat,2025/26,7.0,5.0,0.0,30.1,7.103,17.5,18.0,0.0,1.303,4.8,0.003,0.003,0.05,2.2,1.0,104.7,27.9,0.0,0.25,0.88,64.61602178900503,0.0,30.103,30.103,0.0,3.986,20.4
Australia,COARSE GRAINS,2000/01,5.44,1.737,0.0,12.809,6.276,4.502,4.796,0.0,5.118,0.199,0.0,0.0,0.0,1.569,0.959,10.4,11.24,0.0,0.0,0.0,25.82899628252788,0.0,12.809,12.809,0.0,2.066,12.941
Australia,COARSE GRAINS,2001/02,5.744,2.478,0.0,14.678,6.725,5.102,5.475,0.0,5.507,0.202,0.0,0.0,0.0,1.737,1.016,10.4,12.941,0.0,0.0,0.0,44.35296223375693,0.0,14.678,14.678,0.0,2.253,7.708
Australia,COARSE GRAINS,2002/03,6.01,2.107,0.0,10.186,5.587,4.152,2.553,0.0,4.484,0.207,0.061,0.061,0.0,2.478,0.896,10.6,7.708,0.0,0.0,0.0,28.411542610571736,0.0,10.247,10.247,0.0,1.283,15.076
Australia,COARSE GRAINS,2003/04,6.07,3.088,0.0,17.183,7.416,5.798,6.68,0.0,6.186,0.211,0.001,0.001,0.0,2.107,1.019,10.6,15.076,0.0,0.0,0.0,43.444006752954415,0.0,17.184,17.184,0.0,2.484,12.116
Australia,COARSE GRAINS,2004/05,6.607,3.048,0.0,15.204,7.108,6.504,5.048,0.0,5.576,0.214,0.0,0.0,0.17,3.088,1.318,10.7,12.116,0.0,0.66,0.0,39.83272347098798,0.0,15.204,15.204,0.0,1.834,14.356
Australia,COARSE GRAINS,2005/06,6.647,4.035,0.0,17.404,7.652,5.295,5.738,0.0,6.471,0.216,0.021,0.021,0.18,3.048,0.965,10.6,14.356,0.0,0.97,0.0,53.93663948669964,0.0,17.425,17.425,0.0,2.16,7.54
Australia,COARSE GRAINS,2006/07,6.394,2.09,0.0,11.575,7.481,2.573,2.004,0.0,5.695,0.22,0.0,0.0,0.19,4.035,1.566,10.7,7.54,0.0,0.95,0.0,28.843499861992825,0.0,11.575,11.575,0.0,1.179,10.689
Australia,COARSE GRAINS,2007/08,6.895,1.83,0.0,12.779,7.246,3.857,3.703,0.0,4.98,0.222,0.0,0.0,0.26,2.09,2.044,10.6,10.689,0.0,0.96,0.0,21.772754312908983,0.0,12.779,12.779,0.0,1.55,13.769
Australia,COARSE GRAINS,2008/09,7.317,2.76,0.0,15.599,8.405,4.94,4.434,0.0,5.698,0.224,0.0,0.0,0.35,1.83,2.483,10.5,13.769,0.0,1.15,0.0,38.97204179610279,0.0,15.599,15.599,0.0,1.882,12.708
Australia,COARSE GRAINS,2009/10,6.544,3.237,0.0,15.468,7.082,4.192,5.149,0.0,5.248,0.225,0.0,0.0,0.37,2.76,1.609,10.3,12.708,0.0,1.11,0.0,51.9415917843389,0.0,15.468,15.468,0.0,1.942,11.379
Australia,COARSE GRAINS,2010/11,5.335,3.147,0.0,14.616,6.232,4.731,5.237,0.0,4.579,0.225,0.0,0.0,0.45,3.237,1.428,10.2,11.379,0.0,1.21,0.0,51.87932739861523,0.0,14.616,14.616,0.0,2.133,12.126
Australia,COARSE GRAINS,2011/12,5.372,2.606,0.0,15.273,6.066,7.199,6.601,0.0,4.41,0.225,0.0,0.0,0.43,3.147,1.431,10.0,12.126,0.0,1.2,0.0,41.28643852978454,0.0,15.273,15.273,0.0,2.257,11.527
Australia,COARSE GRAINS,2012/13,5.296,1.918,0.0,14.133,6.312,5.927,5.903,0.0,4.726,0.225,0.0,0.0,0.32,2.606,1.361,9.8,11.527,0.0,1.18,0.0,32.78632478632478,0.0,14.133,14.133,0.0,2.177,13.357
Australia,COARSE GRAINS,2013/14,5.416,1.825,0.0,15.275,5.85,7.29,7.6,0.0,4.325,0.225,0.0,0.0,0.31,1.918,1.3,9.7,13.357,0.0,1.07,0.0,33.0316742081448,0.0,15.275,15.275,0.0,2.466,11.724
Australia,COARSE GRAINS,2014/15,5.678,2.22,0.0,13.549,5.525,6.868,5.804,0.0,3.95,0.222,0.0,0.0,0.31,1.825,1.353,9.4,11.724,0.0,1.15,0.0,39.45263906166696,0.0,13.549,13.549,0.0,2.065,13.258
Australia,COARSE GRAINS,2015/16,5.917,2.281,0.0,15.478,5.627,6.011,7.571,0.0,3.844,0.224,0.001,0.001,0.36,2.22,1.559,9.4,13.258,0.0,0.9,0.0,33.63810647397139,0.0,15.479,15.479,0.0,2.241,18.276
Australia,COARSE GRAINS,2016/17,6.611,3.49,0.0,20.557,6.781,9.777,10.287,0.0,4.947,0.227,0.001,0.001,0.47,2.281,1.607,9.3,18.276,0.0,1.17,0.0,51.120550754357694,0.0,20.558,20.558,0.0,2.764,12.154
Australia,COARSE GRAINS,2017/18,5.605,2.612,0.0,15.644,6.827,7.849,6.206,0.0,4.851,0.232,0.003,0.001,0.48,3.49,1.744,9.4,12.154,0.0,1.22,0.0,31.990202082057564,0.0,15.645,15.645,0.0,2.168,11.858
Australia,COARSE GRAINS,2018/19,6.071,1.964,0.0,14.47,8.165,4.239,4.343,0.0,5.78,0.232,0.003,0.002,0.46,2.612,2.153,9.2,11.858,0.0,1.26,0.0,21.900089206066014,0.0,14.472,14.472,0.0,1.953,13.015
Australia,COARSE GRAINS,2019/20,6.640779,2.334,0.0,14.979,8.968,3.267,3.682,0.0,5.862,0.232,0.004,0.005,0.27,1.964,2.874,9.1,13.015,0.0,1.07,0.0,30.147248772926893,0.0,14.984,14.984,0.0,1.96,17.475
Australia,COARSE GRAINS,2020/21,6.976,3.024,0.0,19.809,7.742,8.066,9.047,0.0,5.969,0.242,0.004,0.004,0.27,2.334,1.531,9.4,17.475,0.0,1.33,0.0,42.63959390862944,0.0,19.813,19.813,0.0,2.505,18.318
Australia,COARSE GRAINS,2021/22,6.052,3.882,0.0,21.342,7.092,10.66,10.371,0.0,5.356,0.242,0.002,0.003,0.35,3.024,1.494,9.3,18.318,0.0,1.41,0.0,53.251028806584365,0.0,21.345,21.345,0.0,3.027,19.058
Australia,COARSE GRAINS,2022/23,5.722,5.05,0.0,22.94,7.29,11.115,10.601,0.0,5.247,0.242,0.002,0.001,0.32,3.882,1.801,9.2,19.058,0.0,1.29,0.0,74.34123362284704,0.0,22.941,22.941,0.0,3.331,15.128
Australia,COARSE GRAINS,2023/24,5.798,3.371,0.0,20.178,6.793,10.663,10.018,0.0,5.107,0.242,0.001,0.004,0.26,5.05,1.444,9.1,15.128,0.0,1.09,0.0,45.15740120562626,0.0,20.182,20.182,0.0,2.609,17.434
Australia,COARSE GRAINS,2024/25,6.179,2.208,0.0,20.805,7.465,11.056,11.136,0.0,5.154,0.242,0.004,0.004,0.27,3.371,2.069,9.1,17.434,0.0,1.28,0.0,28.424304840370752,0.0,20.809,20.809,0.0,2.821,21.326
Australia,COARSE GRAINS,2025/26,6.448,3.235,0.0,23.534,7.768,11.685,12.535,0.0,5.16,0.242,0.006,0.004,0.32,2.208,2.366,9.0,21.326,0.0,1.35,0.0,43.04189322239864,0.0,23.538,23.538,0.0,3.307,18.32
Australia,Maize,2000/01,0.075,0.018,0.0,0.424,0.353,0.054,0.053,0.0,0.256,0.07,0.0,0.0,0.0,0.018,0.027,3.7,0.406,0.0,0.0,0.0,6.0,0.0,0.424,0.424,0.0,5.413,0.345
Australia,Maize,2001/02,0.075,0.018,0.0,0.363,0.3,0.045,0.045,0.0,0.2,0.07,0.0,0.0,0.0,0.018,0.03,3.6,0.345,0.0,0.0,0.0,4.090909090909091,0.0,0.363,0.363,0.0,4.6,0.454
Australia,Maize,2002/03,0.093,0.018,0.0,0.472,0.44,0.054,0.063,0.0,0.338,0.072,0.049,0.049,0.0,0.018,0.03,3.7,0.454,0.0,0.0,0.0,6.122448979591836,0.0,0.521,0.521,0.0,4.882,0.31
Australia,Maize,2003/04,0.07,0.018,0.0,0.328,0.294,0.013,0.016,0.0,0.189,0.073,0.0,0.0,0.0,0.018,0.032,3.7,0.31,0.0,0.0,0.0,4.675324675324675,0.0,0.328,0.328,0.0,4.429,0.395
Australia,Maize,2004/05,0.079,0.018,0.0,0.413,0.385,0.012,0.01,0.0,0.277,0.073,0.0,0.0,0.0,0.018,0.035,3.6,0.395,0.0,0.0,0.0,4.295942720763724,0.0,0.413,0.413,0.0,5.0,0.42
Australia,Maize,2005/06,0.075,0.035,0.0,0.438,0.419,0.003,0.005,0.0,0.303,0.073,0.021,0.021,0.0,0.018,0.043,3.6,0.42,0.0,0.0,0.0,9.803921568627452,0.0,0.459,0.459,0.0,5.6,0.362
Australia,Maize,2006/07,0.067,0.03,0.0,0.397,0.357,0.011,0.01,0.0,0.258,0.075,0.0,0.0,0.0,0.035,0.024,3.6,0.362,0.0,0.0,0.0,13.157894736842104,0.0,0.397,0.397,0.0,5.403,0.239
Australia,Maize,2007/08,0.049,0.04,0.0,0.269,0.228,0.001,0.001,0.0,0.113,0.075,0.0,0.0,0.0,0.03,0.04,3.6,0.239,0.0,0.0,0.0,12.903225806451612,0.0,0.269,0.269,0.0,4.878,0.387
Australia,Maize,2008/09,0.068,0.05,0.0,0.427,0.31,0.074,0.067,0.0,0.177,0.075,0.0,0.0,0.0,0.04,0.058,3.5,0.387,0.0,0.0,0.0,14.1643059490085,0.0,0.427,0.427,0.0,5.691,0.376
Australia,Maize,2009/10,0.065,0.06,0.0,0.426,0.353,0.011,0.013,0.0,0.209,0.075,0.0,0.0,0.0,0.05,0.069,3.4,0.376,0.0,0.0,0.0,18.808777429467085,0.0,0.426,0.426,0.0,5.785,0.328
Australia,Maize,2010/11,0.059,0.06,0.0,0.388,0.319,0.014,0.009,0.0,0.147,0.075,0.0,0.0,0.0,0.06,0.097,3.4,0.328,0.0,0.0,0.0,19.29260450160772,0.0,0.388,0.388,0.0,5.559,0.357
Australia,Maize,2011/12,0.062,0.06,0.0,0.417,0.311,0.068,0.046,0.0,0.147,0.075,0.0,0.0,0.0,0.06,0.089,3.3,0.357,0.0,0.0,0.0,16.0857908847185,0.0,0.417,0.417,0.0,5.758,0.449
Australia,Maize,2012/13,0.07,0.03,0.0,0.509,0.373,0.134,0.106,0.0,0.16,0.075,0.0,0.0,0.0,0.06,0.138,3.3,0.449,0.0,0.0,0.0,7.5,0.0,0.509,0.509,0.0,6.414,0.506
Australia,Maize,2013/14,0.078,0.03,0.0,0.536,0.4,0.083,0.106,0.0,0.17,0.075,0.0,0.0,0.0,0.03,0.155,3.2,0.506,0.0,0.0,0.0,10.830324909747292,0.0,0.536,0.536,0.0,6.487,0.39
Australia,Maize,2014/15,0.052,0.083,0.0,0.42,0.277,0.058,0.06,0.0,0.15,0.07,0.0,0.0,0.0,0.03,0.057,3.0,0.39,0.0,0.0,0.0,19.302325581395348,0.0,0.42,0.42,0.0,7.5,0.495
Australia,Maize,2015/16,0.06,0.085,0.0,0.578,0.43,0.041,0.064,0.0,0.17,0.07,0.001,0.001,0.0,0.083,0.19,2.9,0.495,0.0,0.0,0.0,24.35530085959885,0.0,0.579,0.579,0.0,8.25,0.4
Australia,Maize,2016/17,0.053,0.074,0.0,0.485,0.349,0.073,0.063,0.0,0.17,0.07,0.001,0.001,0.0,0.085,0.109,2.9,0.4,0.0,0.0,0.0,20.61281337047354,0.0,0.486,0.486,0.0,7.547,0.436
Australia,Maize,2017/18,0.068,0.084,0.0,0.51,0.359,0.072,0.068,0.0,0.245,0.07,0.003,0.001,0.0,0.074,0.044,2.8,0.436,0.0,0.0,0.0,24.41860465116279,0.0,0.511,0.511,0.0,6.412,0.387
Australia,Maize,2018/19,0.053,0.056,0.0,0.471,0.344,0.063,0.073,0.0,0.205,0.07,0.003,0.002,0.0,0.084,0.069,2.8,0.387,0.0,0.0,0.0,34.355828220858896,0.0,0.473,0.473,0.0,7.302,0.327
Australia,Maize,2019/20,0.059,0.172,0.0,0.383,0.163,0.041,0.053,0.0,0.092,0.065,0.004,0.005,0.0,0.056,0.006,2.6,0.327,0.0,0.0,0.0,77.13004484304933,0.0,0.388,0.388,0.0,5.542,0.268
Australia,Maize,2020/21,0.038,0.171,0.0,0.44,0.223,0.068,0.05,0.0,0.142,0.07,0.004,0.004,0.0,0.172,0.011,2.7,0.268,0.0,0.0,0.0,77.37556561085972,0.0,0.444,0.444,0.0,7.053,0.306
Australia,Maize,2021/22,0.046,0.171,0.0,0.477,0.221,0.097,0.088,0.0,0.13,0.07,0.002,0.003,0.0,0.171,0.021,2.7,0.306,0.0,0.0,0.0,60.8540925266904,0.0,0.48,0.48,0.0,6.652,0.43
Australia,Maize,2022/23,0.053,0.233,0.0,0.601,0.281,0.077,0.088,0.0,0.18,0.07,0.002,0.001,0.0,0.171,0.031,2.7,0.43,0.0,0.0,0.0,80.06872852233677,0.0,0.602,0.602,0.0,8.113,0.411
Australia,Maize,2023/24,0.052,0.278,0.0,0.644,0.291,0.086,0.079,0.0,0.19,0.07,0.001,0.004,0.0,0.233,0.031,2.6,0.411,0.0,0.0,0.0,86.875,0.0,0.648,0.648,0.0,7.904,0.379
Australia,Maize,2024/25,0.05,0.25,0.0,0.657,0.32,0.077,0.091,0.0,0.18,0.07,0.002,0.004,0.0,0.278,0.07,2.6,0.379,0.0,0.0,0.0,86.80555555555556,0.0,0.661,0.661,0.0,7.58,0.361
