N,P,K,ph,temp_summer,temp_winter,rain_summer,rain_winter,altitude,label
91.05264316775497,34.6643913916282,45.90418001756725,6.95,30.15,13.14,110.28,675.66,39.47,citrus
94.84696482756452,30.34025008591248,49.140046187538815,6.16,39.44,31.65,1165.67,285.43,582.84,mango
56.69062237714995,44.01092565366036,61.295832345778365,6.9,30.04,11.83,57.54,289.29,568.62,fig
81.04209115651896,27.23555068877468,45.703908525688405,6.66,34.23,14.33,95.18,509.91,177.89,citrus
49.94892540886053,57.25808157526312,49.6874700438544,7.79,25.02,9.7,66.52,227.81,527.11,olive
83.01419584915567,31.38791875550222,48.00290934569118,6.7,35.24,29.17,861.69,392.24,272.27,mango
67.97481705821343,30.563452226102093,33.53920336060878,6.49,30.57,8.71,69.06,151.65,739.21,wheat
25.746649852978344,43.63684266900185,68.30439025110634,8.14,31.22,11.66,40.66,351.32,566.89,olive
24.69286424116781,29.603031007890397,73.208306572591,7.48,26.32,12.31,45.3,586.29,532.72,olive
20.78,43.65,94.73,7.23,21.4,-6.52,171.78,230.27,563.45,lentil
17.97,42.49,69.73,7.98,30.08,3.63,18.89,38.79,589.99,chickpea
33.78,0.0,94.41,6.82,19.57,4.04,32.2,93.18,304.0,almond
94.1763826805733,42.82735609021283,56.96330786958988,6.73,31.13,17.81,317.63,216.17,239.53,maize
113.19,92.12,191.58,5.92,34.67,30.98,898.93,409.42,579.07,banana
116.9,40.45,149.22,6.17,26.8,11.07,239.8,273.27,208.62,tomato
90.14002093309016,23.727304618610347,55.85729974204942,7.54,31.66,13.84,65.73,443.21,41.9,citrus
101.8,82.86,192.75,5.65,23.56,20.24,1241.23,227.3,404.06,banana
43.21303711968138,33.71071856577876,51.23002409552569,6.72,34.95,16.56,76.04,374.51,402.14,fig
94.95163360839754,26.639667890865766,58.75474939790844,6.36,29.25,10.97,104.94,646.96,283.38,citrus
57.035328696520665,38.19536675969657,53.59337577759023,7.43,29.69,10.61,78.33,523.8,317.2,fig
52.52007042844964,38.12778547960775,38.02465484498611,7.14,29.1,13.49,113.07,534.02,475.43,fig
95.57867312428353,31.2731739927003,55.582745135952,6.16,34.84,17.48,73.72,354.68,195.37,citrus
78.79,82.1,222.36,5.43,30.85,25.9,1255.24,168.29,586.3,banana
34.92,55.33,75.33,7.4,23.13,-4.53,133.42,179.98,429.71,chickpea
44.65814777633955,44.81474445282871,41.49321332910598,6.37,27.05,5.34,49.3,289.45,224.99,fig
23.01,41.71,30.58,7.7,27.78,6.92,51.04,290.76,493.7,almond
53.43,11.06,53.27,7.79,25.68,6.16,11.74,116.98,508.68,almond
65.48134097182961,27.12803380315227,74.21721632388343,7.81,23.95,9.96,38.95,251.02,557.9,olive
83.5761499219977,37.64545190079952,40.87420526722066,6.86,28.17,3.15,65.53,124.3,563.63,wheat
38.95,31.92,68.44,6.33,24.45,8.39,47.04,260.82,225.27,grape
53.46001314690392,23.59169632822396,52.60643157474111,7.32,29.9,12.84,129.96,579.25,385.95,olive
101.04,59.86,141.56,6.11,28.11,15.93,163.59,165.8,93.57,tomato
26.8,35.04,79.75,6.98,24.74,6.06,39.31,250.49,489.78,almond
14.32,43.33,44.68,8.55,36.53,7.34,166.6,148.3,510.03,chickpea
118.33394334523769,58.39746287195537,51.85704009784443,5.76,32.79,30.18,1312.64,443.77,146.09,mango
85.49,66.11,180.72,5.73,31.93,26.91,1035.41,202.67,60.85,banana
61.46433996583777,46.25884315021775,84.53628353513722,7.15,25.31,8.85,56.66,377.46,643.41,olive
134.9148591249169,42.628311902825246,86.53221932703933,7.09,36.97,32.11,501.8,152.37,163.57,cotton
113.77,53.8,143.11,6.5,37.52,33.79,914.49,333.51,108.86,sugarcane
101.69758903166964,48.02472907926256,88.5332711878894,7.27,28.57,22.15,302.25,105.15,153.94,cotton
63.94894501411336,24.84220258490673,41.51194568926418,7.59,29.7,9.02,93.04,441.74,39.51,olive
129.79,38.23,62.78,5.4,27.25,19.54,1041.47,341.11,530.52,rice
151.84,28.54,164.28,6.69,29.24,16.83,194.44,170.3,73.48,tomato
75.16502936393353,34.529418643608864,52.11157354061523,5.74,36.0,13.56,77.88,451.5,234.16,citrus
48.58861760241611,41.788646966737005,61.28991133258976,7.21,26.31,7.73,72.52,523.65,80.95,olive
109.6,57.46,42.87,5.43,34.24,28.56,1015.99,188.18,442.12,rice
88.70606279543667,34.92770255785193,49.15599183099973,6.73,25.81,-0.67,70.58,127.16,1227.15,wheat
45.87231758775207,26.90857621164108,86.81275891213801,6.65,29.2,10.28,68.51,520.78,477.61,olive
161.25,51.22,150.65,6.32,24.85,6.44,187.48,279.65,197.29,tomato
56.61,21.23,80.56,7.87,31.65,14.65,39.77,221.13,525.54,almond
33.04,59.16,26.35,7.56,30.83,4.11,64.3,167.45,740.73,chickpea
55.93,27.28,121.5,7.18,26.38,9.27,45.98,344.61,298.1,grape
71.15,49.23,114.91,6.69,28.37,9.85,61.53,366.7,284.32,grape
93.55,51.96,189.8,6.62,29.13,25.79,1178.78,198.0,480.21,banana
108.01,74.07,185.14,5.01,28.7,23.84,1240.33,320.84,319.77,banana
116.82,50.4,79.67,6.05,31.6,27.3,1146.36,407.48,397.1,rice
33.52,35.96,58.75,6.81,26.01,-1.72,63.54,81.57,426.75,lentil
22.72,42.78,105.92,5.96,21.55,4.0,31.48,315.14,89.59,grape
84.5885671705404,29.63781772114969,44.85342700663609,6.17,23.89,7.47,46.05,447.77,226.85,citrus
97.400477097499,35.163468921954085,49.82535256980002,5.97,39.32,33.62,1635.69,529.43,140.79,mango
139.11600189144755,51.379262718505856,78.24224693929536,6.45,28.23,24.43,628.15,188.23,323.97,cotton
80.17,26.15,141.87,5.63,28.4,8.22,57.56,223.17,464.8,grape
11.88,52.52,22.37,6.99,24.93,-0.37,161.74,234.19,482.43,lentil
136.67,71.84,127.24,7.22,31.68,27.41,905.09,213.61,216.08,sugarcane
92.0178017089746,30.51189979656747,50.514958281905216,6.99,30.95,12.81,69.51,344.46,119.09,citrus
21.6,35.77,62.11,6.18,25.42,-0.86,53.3,101.89,343.22,lentil
161.3,46.01,101.31,6.85,34.87,27.41,1154.23,200.58,558.36,sugarcane
121.67,46.07,26.34,5.97,27.62,22.0,861.59,325.03,520.83,rice
101.62,79.02,180.68,5.41,26.67,19.09,820.25,155.53,241.79,banana
26.4,39.98,20.63,7.0,20.2,-5.01,110.77,250.19,601.56,lentil
100.52,49.85,69.67,5.39,31.26,24.05,832.69,353.75,553.65,rice
47.89,35.46,41.92,6.5,27.96,1.4,160.22,177.14,308.32,lentil
139.7322877723119,51.17762228204312,84.81033599114909,6.29,28.3,23.2,248.94,71.0,40.9,cotton
138.56,57.56,123.91,6.55,26.48,15.54,288.79,227.95,166.47,tomato
106.2,55.64,89.1,6.28,31.39,24.76,763.47,226.29,263.71,sugarcane
3.5,25.53,30.3,6.94,20.79,-3.68,96.63,212.01,670.68,lentil
4.05,51.6,50.52,7.11,24.31,-0.5,25.77,72.45,471.23,lentil
93.21941788800731,22.778918718854968,44.670237171865296,6.91,27.36,12.26,147.68,418.0,208.51,citrus
87.04468589528088,42.13259696105444,42.56444464581973,6.79,30.72,3.38,60.55,110.03,685.24,wheat
48.09666406973891,32.750072423695926,36.47582440209434,8.23,27.97,11.21,37.25,400.02,348.27,fig
31.43,52.67,57.16,7.24,29.91,-0.95,103.61,137.08,692.09,lentil
39.76743397557034,28.263400393715276,39.97181400018445,7.55,32.31,13.41,64.27,313.9,678.73,fig
104.93030038692524,20.383425605775784,46.06968417103121,5.69,35.41,28.95,899.66,250.0,248.48,mango
55.65,31.51,94.68,6.5,28.21,6.84,88.81,282.96,360.3,grape
93.54027942186632,38.29381849416464,56.16022840193547,5.88,30.7,13.32,45.5,441.59,228.09,citrus
16.92,54.06,38.25,7.19,26.95,2.92,120.59,188.92,573.92,lentil
146.52,61.87,153.67,5.55,31.89,14.82,269.84,293.51,26.62,tomato
106.65221292513168,31.353845933845463,51.18122575530504,5.52,35.39,31.49,852.74,215.83,506.61,mango
123.81,53.81,150.59,6.01,29.52,16.1,146.14,168.33,89.48,tomato
63.44856667420999,49.70338662103072,30.99987235009833,7.18,35.32,8.04,88.16,148.35,935.11,wheat
123.91285514351608,42.38146851965482,71.49345860396124,5.27,36.03,28.11,565.6,156.78,189.24,cotton
41.52137051604951,44.78860251572409,73.83357526332415,7.47,32.98,14.23,47.25,461.01,35.55,olive
24.2,17.52,34.81,7.88,28.8,8.62,28.01,163.51,612.33,almond
149.56,34.52,93.78,6.09,29.68,22.44,959.08,154.19,311.04,sugarcane
113.26176814781606,40.688719392930444,71.15059997544161,6.35,25.52,20.12,515.05,159.19,25.0,cotton
101.86054834804814,24.7719832240725,53.38997153101389,5.99,33.16,28.04,634.49,134.64,7.27,mango
129.95,43.38,29.75,5.7,31.88,24.06,879.25,209.64,209.82,rice
88.2103011894508,24.11234246943416,40.53386317173709,6.08,36.54,29.57,686.37,155.81,59.04,mango
76.84502003141753,38.57448395984089,47.739221590354745,7.18,29.0,8.46,58.11,310.21,24.65,citrus
93.16,51.83,140.27,5.27,30.14,13.53,236.03,216.75,0.0,tomato
99.32,60.26,22.4,5.36,31.32,27.35,861.9,308.9,464.78,rice
59.507918992163226,27.951047544216426,38.99547120902128,6.88,27.82,8.78,38.82,564.04,338.15,fig
75.7760445317132,33.66853180836007,56.67394433988052,6.66,35.5,16.95,90.84,393.31,174.73,citrus
40.98,24.04,101.47,6.07,27.76,6.4,87.72,342.28,352.83,grape
135.32,57.75,78.3,5.67,25.61,18.89,942.05,258.72,259.25,rice
87.70037404821088,20.352628178680494,47.6321843596545,6.33,25.55,7.24,121.48,417.76,36.45,citrus
71.08657262018463,40.353092243667454,49.77524275473253,7.3,27.83,1.32,132.48,169.51,1505.52,wheat
108.92195873288097,55.96468627747628,72.49595983972313,6.06,28.98,21.01,441.06,78.38,453.03,cotton
46.91,10.84,42.03,6.78,29.37,9.56,53.35,308.58,404.67,almond
50.02053489151188,36.08576837846613,50.7779514556495,7.37,29.31,12.31,86.46,656.8,354.54,fig
6.31,46.91,37.7,7.13,30.8,4.92,88.7,158.22,516.06,chickpea
17.8,25.96,69.44,6.65,26.34,5.07,28.54,240.92,535.35,almond
44.51,47.02,106.67,6.2,29.16,7.72,57.49,350.91,455.17,grape
123.03,89.43,186.5,5.93,22.94,18.22,1053.23,319.87,523.99,banana
140.31,65.07,23.11,5.22,28.62,21.67,822.12,253.88,5.6,rice
31.315405574898897,33.47444608196638,52.507550231629175,7.21,30.19,12.35,84.83,250.03,299.07,fig
61.15,32.87,63.83,8.01,21.37,4.0,26.47,233.84,366.66,almond
92.2325739321466,30.74148431806652,56.48298810399783,5.93,30.88,10.78,69.87,550.53,235.14,citrus
96.22,44.96,60.24,5.57,30.67,26.99,1045.9,151.22,447.44,rice
79.5741854660258,32.58437944177227,46.66635630330484,6.97,27.07,8.1,75.37,460.91,44.67,citrus
74.81,34.73,68.87,6.14,25.21,18.78,1170.58,227.47,269.17,rice
110.20572200464564,23.099491605429986,49.31743457815351,6.32,35.34,27.63,822.55,192.6,247.57,mango
110.25,43.61,78.36,5.81,26.03,21.93,1162.92,259.96,476.52,rice
82.22635627028664,40.6197731650136,43.25437378620968,5.9,25.66,11.66,246.21,273.04,28.3,maize
80.09,43.63,48.85,5.42,27.02,22.51,955.68,263.21,362.09,rice
124.79,46.62,154.99,6.4,32.13,13.92,187.34,269.25,4.21,tomato
123.34,75.89,151.74,5.62,29.72,16.77,151.89,191.45,151.53,tomato
150.84,44.7,114.35,6.18,33.46,26.28,988.86,238.42,264.12,sugarcane
112.15007897216329,43.73037880701509,41.15366569167088,5.46,28.97,25.21,867.52,155.95,132.37,mango
131.84,43.88,115.61,6.51,34.14,27.41,1278.0,383.58,385.54,sugarcane
102.1190234406976,27.573908945194347,43.72810828136223,6.33,38.97,33.16,1164.74,186.42,245.94,mango
93.09,84.22,210.35,6.7,28.44,22.38,1151.98,322.77,110.69,banana
42.38,44.46,58.15,8.19,28.4,12.22,20.22,157.4,523.28,almond
87.79600646663394,53.7056387242433,53.318286660165214,6.06,33.89,18.1,220.99,189.06,122.13,maize
109.0,61.45,167.09,6.51,31.81,25.95,958.91,352.08,505.16,banana
115.91407335259449,57.10563566485955,48.37056093535584,6.83,28.87,13.12,176.74,179.74,252.0,maize
73.14115470587265,39.8930844591622,48.80265409235339,6.35,25.74,12.45,127.37,620.88,131.06,citrus
107.97516760590835,55.08215391020365,59.36473371939282,5.85,31.08,12.84,184.39,256.19,24.61,maize
74.06,72.84,189.84,5.44,30.57,25.15,1072.28,374.55,41.37,banana
42.34,20.68,92.38,6.71,28.7,14.67,34.66,226.96,261.83,grape
61.21,26.92,108.41,5.89,31.48,12.54,44.62,406.74,264.87,grape
137.26,65.18,99.03,6.95,34.54,28.08,779.61,259.77,20.17,sugarcane
124.32,35.28,57.09,6.56,24.36,18.54,694.04,230.41,246.66,rice
113.83,40.12,60.76,5.74,28.73,22.09,671.46,264.54,578.04,rice
91.50239148730232,39.92133910389593,52.30976838685315,6.5,31.17,10.19,36.53,375.36,78.05,citrus
115.57,46.04,76.09,6.99,30.55,22.43,813.74,279.44,118.86,rice
116.49,66.01,175.65,7.02,35.25,29.69,1275.2,308.13,209.7,banana
81.86,60.73,194.1,5.06,30.71,27.77,830.44,201.39,510.37,banana
68.16,29.17,90.85,7.04,25.6,7.09,43.2,522.86,163.63,grape
34.52,59.88,67.44,7.58,26.91,2.16,150.94,211.58,504.63,lentil
39.798657172440265,33.203623129548085,67.79789683286018,7.47,29.51,14.27,81.05,383.83,587.67,fig
11.38,22.99,50.14,7.24,28.61,-2.16,181.94,251.6,492.27,chickpea
87.1,72.61,232.76,4.94,29.12,23.28,1000.09,164.78,307.5,banana
45.42,38.86,108.71,5.69,26.04,6.44,16.38,212.07,295.08,grape
111.05961582739516,54.5184487399201,78.97138195661525,6.15,31.52,27.88,371.86,101.21,454.05,cotton
122.79,47.66,111.85,5.56,26.02,12.19,246.6,246.83,0.0,tomato
26.59,40.99,67.98,7.83,33.14,6.49,98.02,202.78,615.87,chickpea
35.847329389555966,51.67228778432426,55.66974595065162,7.68,27.63,10.83,47.52,492.3,727.83,olive
99.54244642339368,34.449711761640415,51.210174681559465,5.01,34.5,28.9,826.15,308.49,493.26,mango
70.929682715928,38.51370478236868,33.13732659297731,7.35,30.38,3.45,108.77,108.09,1037.33,wheat
125.87,93.42,211.81,5.81,30.61,24.58,919.12,266.46,478.75,banana
36.98,21.57,81.5,5.25,25.69,5.82,82.92,371.78,322.56,grape
52.92,37.65,97.99,6.26,21.4,4.0,46.64,424.19,214.43,grape
48.69943301277172,22.734120172691217,37.82282588406092,7.26,29.38,10.28,115.29,354.6,539.75,fig
25.31,56.43,81.05,6.6,29.44,7.12,30.7,40.22,561.2,lentil
144.18,43.9,85.47,6.79,31.44,27.22,1004.11,165.04,529.45,sugarcane
78.1,67.33,178.91,5.89,33.54,27.11,1116.78,229.91,590.47,banana
119.75,58.8,146.78,5.56,34.31,17.16,162.97,263.04,154.34,tomato
111.6080329615424,44.05597961230156,41.32208723776475,6.98,29.32,16.21,144.72,222.91,200.99,maize
128.18,64.06,166.44,5.77,33.26,16.3,352.2,201.12,143.85,tomato
84.55752732511941,54.48070864520067,57.32377830531161,5.4,36.67,31.73,2104.87,619.3,324.48,mango
41.98,19.86,71.0,7.02,23.59,5.44,33.5,251.33,522.64,almond
83.35806645999135,36.97352559185103,57.656113583769695,5.42,30.91,26.1,1095.31,378.87,201.12,mango
85.83,97.33,211.61,5.23,27.53,22.16,1184.46,182.3,143.92,banana
84.9667282269117,51.67535794450672,56.60777732061524,5.89,34.0,21.21,230.65,278.12,115.89,maize
107.52,32.58,139.59,5.09,29.64,12.65,155.42,211.63,0.0,tomato
17.12,58.55,36.89,7.42,23.54,-5.16,118.21,138.88,536.48,chickpea
21.53,28.29,94.7,7.41,23.94,5.93,38.43,138.6,573.29,almond
96.92,55.04,69.2,6.04,28.7,22.76,779.66,309.52,167.57,rice
32.92,61.76,49.76,7.26,32.01,3.99,150.89,215.75,651.68,chickpea
40.22,7.24,76.6,7.08,23.89,10.41,41.06,337.72,199.07,almond
85.39947954830032,55.14731441251082,49.82898462205243,5.32,36.12,16.2,280.61,284.16,88.99,maize
116.91,59.39,152.84,7.23,32.47,27.44,1168.45,303.57,336.26,sugarcane
63.66888799078592,37.364870902902325,44.3613820539421,7.0,23.37,0.03,74.09,144.75,1074.64,wheat
78.99093494140013,37.15222470651115,41.40575228059837,7.05,25.46,5.32,52.26,486.93,12.61,citrus
19.35,56.62,53.37,6.82,28.59,-1.36,49.27,112.81,476.7,lentil
84.48984030179584,45.11657409094079,40.10704741728377,6.66,26.8,9.87,202.06,207.93,422.7,maize
41.72979804293559,50.011135941509394,81.69718716058287,7.51,26.25,8.37,94.17,400.68,664.37,olive
128.42,52.01,164.43,5.38,24.32,7.67,176.9,270.88,206.98,tomato
6.08,38.34,4.54,6.94,25.07,1.25,61.69,94.06,353.57,lentil
145.32,42.46,140.89,6.6,35.83,31.21,1049.95,223.41,179.95,sugarcane
60.52,23.81,107.67,7.3,33.55,16.8,68.4,361.26,555.27,almond
27.25,37.45,52.81,6.62,26.26,-1.31,108.32,111.15,624.22,lentil
114.286766572381,50.55441602738906,45.27320437879108,6.64,29.15,17.32,262.76,151.5,107.91,maize
145.15,59.15,128.32,6.31,29.35,21.62,1370.08,322.68,38.18,sugarcane
22.72,55.3,83.1,7.34,26.19,-2.39,65.09,119.94,537.17,lentil
58.69398278650782,49.23830989188518,74.0434566493644,7.99,32.38,10.91,76.24,431.09,459.56,olive
62.943781600404826,45.69898437759716,40.65060078128392,6.04,23.74,-1.94,89.9,163.01,1438.21,wheat
108.07,63.86,213.82,5.34,31.3,23.92,1013.75,305.98,378.78,banana
31.689998333977197,41.558112220705866,55.66702840645984,7.91,29.95,10.19,53.27,436.98,268.91,fig
29.09,47.39,40.67,7.31,20.1,-2.84,57.41,99.83,429.49,lentil
50.09617155075658,23.447508256151345,87.77461656738323,7.46,27.17,5.86,120.77,585.1,509.11,olive
102.00421706019888,41.63637809129476,74.225628769975,6.15,27.94,24.71,393.6,110.52,27.39,cotton
93.58259382254116,56.62765400206551,41.398880202772624,6.55,28.46,24.93,1111.11,210.16,289.22,mango
119.00443833933436,42.54831037603107,75.73849883875631,6.36,26.6,21.57,418.6,93.9,309.94,cotton
30.716525739574283,26.41210063945732,62.69037075950092,7.04,23.57,11.49,56.07,323.38,423.14,fig
43.50072718583408,25.90860890626164,52.409658551322096,6.97,23.46,8.78,86.6,418.04,389.07,fig
96.07,49.41,147.22,5.13,29.4,15.08,258.25,186.76,137.01,tomato
39.9807053907801,32.3827496083218,40.20014610004303,7.18,29.81,13.59,34.09,298.83,311.55,fig
152.86,54.66,104.61,5.99,28.46,21.44,1011.15,320.38,595.69,sugarcane
88.39870434774417,46.28920807947541,48.15393705098539,6.16,27.84,15.53,193.83,197.62,0.0,maize
94.37,82.42,206.76,5.71,30.57,23.71,1196.36,320.25,185.62,banana
102.29297083457624,57.85167552779241,82.95760347024606,6.3,31.43,23.14,562.13,75.49,381.84,cotton
54.68,58.03,41.42,8.43,29.73,7.87,61.52,159.87,231.62,chickpea
71.54670404907544,31.43961863301454,35.88721375608608,6.81,25.7,0.89,83.05,143.28,790.48,wheat
64.62616449774231,18.977322614303343,84.1015111713894,7.22,27.8,12.56,114.9,393.41,68.74,olive
105.72606981518886,44.51150834654042,46.2838950689785,7.03,35.55,18.13,278.26,279.95,214.7,maize
43.14895824099498,26.83335024853404,40.50200920080001,7.63,30.74,13.0,39.09,501.5,320.93,fig
116.46,79.38,210.34,6.41,31.54,24.35,1163.97,318.59,72.34,banana
100.64665464733037,59.391786535417054,47.24898928027866,6.23,38.29,23.38,196.04,145.96,123.39,maize
51.76,28.42,57.62,6.98,22.55,7.95,49.91,373.13,685.61,almond
42.16900071895938,46.45269728193235,76.60647532217408,7.94,26.17,10.44,51.58,516.22,277.82,olive
74.99088172935166,21.276619840522272,58.96414123630929,6.22,32.83,12.54,129.06,649.35,128.98,citrus
74.43170585191395,39.0655278155746,51.47211572247606,7.11,34.86,17.17,67.45,598.59,133.93,citrus
128.738968591037,55.3825780324356,77.17044357605693,7.53,30.41,22.73,500.6,157.0,258.59,cotton
20.7,51.79,47.73,6.83,22.58,-2.82,123.49,231.42,429.16,lentil
140.52,53.41,123.96,5.78,23.5,5.84,228.98,194.38,31.17,tomato
79.4472864258015,32.25322494303998,50.15640029381605,6.46,31.82,16.39,89.1,345.07,46.34,citrus
45.01,39.91,44.39,8.1,22.86,-1.16,118.81,157.67,581.04,lentil
92.43384622069571,39.91752213582425,48.38210172573413,5.62,30.91,27.06,1229.99,417.83,363.47,mango
87.78034197741236,36.017735409583594,56.78787942239824,6.29,31.93,16.43,128.31,501.51,206.48,citrus
89.76214651489533,49.19541028920243,33.54620970855418,5.57,26.31,2.55,59.65,153.85,1742.43,wheat
18.57,50.41,71.63,7.63,25.88,3.34,110.94,268.2,491.24,chickpea
109.59,56.13,186.68,5.37,30.65,28.08,1325.98,307.89,173.55,banana
50.3544789359377,31.57562462074581,69.29066051864885,7.17,27.05,8.95,138.73,500.82,711.28,olive
101.77559647495414,58.25163920773853,58.3334381827436,5.05,30.21,12.24,242.76,157.65,317.89,maize
70.94,81.81,191.27,5.23,30.25,23.81,890.76,218.56,324.84,banana
80.7520671608145,28.143856993717076,57.31525459793655,6.17,26.16,9.91,91.18,616.86,250.09,citrus
117.98,63.95,181.46,5.42,27.86,13.85,182.65,173.26,81.86,tomato
87.81741433565072,48.91335461902974,47.21868064784656,6.67,27.81,15.47,208.1,322.15,244.45,maize
37.88079929640016,37.51574801924046,31.57012212284,7.53,31.43,14.0,76.7,323.47,396.4,fig
34.941532408289426,31.143900180034144,42.21776906193927,6.83,25.05,6.63,74.74,423.76,367.22,fig
134.08,56.35,118.31,6.95,30.08,21.58,1202.62,324.55,372.4,sugarcane
52.02,53.81,63.41,6.81,26.93,3.35,49.95,125.0,554.03,lentil
70.61985554780294,26.3933894246918,50.44520809058032,5.62,28.18,11.56,135.85,708.73,216.64,citrus
114.87717822131415,59.92320592433349,81.14743115436045,6.46,32.22,25.14,396.61,160.78,74.89,cotton
50.67430070941013,33.467351677783704,59.784147160135205,6.86,33.52,15.1,87.47,493.94,468.02,fig
118.14625803853085,35.953464593590226,51.66012966009102,6.69,36.2,31.9,2043.51,443.82,518.13,mango
107.97458926988652,45.07974898410043,78.24807513473185,6.51,37.54,32.27,327.6,72.98,457.08,cotton
117.79,36.16,22.26,6.19,29.83,24.62,920.25,265.11,519.35,rice
49.79,60.51,72.44,6.86,34.44,6.11,93.81,134.66,500.76,chickpea
144.1,52.79,128.42,5.74,33.22,25.68,1020.9,212.13,512.38,sugarcane
124.87,54.85,64.61,6.5,32.18,25.47,1151.97,164.06,530.08,rice
46.04,15.65,80.75,7.44,24.7,6.95,46.67,319.21,438.89,almond
11.05,56.65,7.64,6.63,22.05,-0.92,75.97,117.45,541.09,lentil
97.22,42.82,1.12,5.93,30.61,25.99,921.41,240.28,482.66,rice
40.19,27.41,52.6,7.34,21.42,6.49,44.07,122.03,517.68,almond
114.85,65.6,185.71,5.7,29.45,21.75,1180.5,227.4,8.59,banana
111.3449096977372,50.01555708362807,42.94139809100687,5.94,31.3,23.75,1650.02,277.45,452.06,mango
117.21,60.25,167.11,6.08,25.1,18.16,1334.85,414.97,368.16,banana
30.96,50.25,79.21,7.37,23.46,0.0,53.65,123.65,495.77,lentil
24.38,52.58,66.1,7.7,23.08,0.24,74.94,109.87,495.77,lentil
53.02,36.51,96.48,5.95,25.74,4.0,40.93,559.33,101.03,grape
105.40984373815958,42.735561221279525,48.376587588054655,6.32,32.61,18.2,128.06,178.46,231.2,maize
51.56537765459944,34.45558018815063,47.9909275400514,7.44,35.26,14.25,53.03,413.6,325.28,olive
77.06827953198825,38.35835771976091,33.55404728553432,7.29,23.69,0.53,78.59,175.59,1686.76,wheat
72.90725304033433,29.26488290967616,58.54524651587275,5.79,29.08,9.22,77.43,556.64,67.81,citrus
131.27,54.17,161.38,6.08,31.0,11.93,224.35,189.97,180.82,tomato
